case,event,startTime,completeTime
trace_62,t13,2021/9/7 20:37,2021/9/7 20:37
trace_62,t26,2021/9/7 21:37,2021/9/7 21:37
trace_62,t4,2021/9/7 22:37,2021/9/7 22:37
trace_63,t1,2021/9/7 23:37,2021/9/7 23:37
trace_63,t5,2021/9/8 0:37,2021/9/8 0:37
trace_63,t6,2021/9/8 1:37,2021/9/8 1:37
trace_63,t2,2021/9/8 2:37,2021/9/8 2:37
trace_63,t7,2021/9/8 3:37,2021/9/8 3:37
trace_63,t14,2021/9/8 4:37,2021/9/8 4:37
trace_63,t24,2021/9/8 5:37,2021/9/8 5:37
trace_63,t18,2021/9/8 6:37,2021/9/8 6:37
trace_63,t25,2021/9/8 7:37,2021/9/8 7:37
trace_63,t22,2021/9/8 8:37,2021/9/8 8:37
trace_63,t8,2021/9/8 9:37,2021/9/8 9:37
trace_63,t23,2021/9/8 10:37,2021/9/8 10:37
trace_63,t3,2021/9/8 11:37,2021/9/8 11:37
trace_63,t9,2021/9/8 12:37,2021/9/8 12:37
trace_63,t15,2021/9/8 13:37,2021/9/8 13:37
trace_63,t16,2021/9/8 14:37,2021/9/8 14:37
trace_63,t10,2021/9/8 15:37,2021/9/8 15:37
trace_63,t17,2021/9/8 16:37,2021/9/8 16:37
trace_63,t19,2021/9/8 17:37,2021/9/8 17:37
trace_63,t20,2021/9/8 18:37,2021/9/8 18:37
trace_63,t11,2021/9/8 19:37,2021/9/8 19:37
trace_63,t21,2021/9/8 20:37,2021/9/8 20:37
trace_63,t26,2021/9/8 21:37,2021/9/8 21:37
trace_63,t12,2021/9/8 22:37,2021/9/8 22:37
trace_63,t13,2021/9/8 23:37,2021/9/8 23:37
trace_63,t4,2021/9/9 0:37,2021/9/9 0:37
trace_64,t1,2021/9/9 1:37,2021/9/9 1:37
trace_64,t5,2021/9/9 2:37,2021/9/9 2:37
trace_64,t6,2021/9/9 3:37,2021/9/9 3:37
trace_64,t7,2021/9/9 4:37,2021/9/9 4:37
trace_64,t2,2021/9/9 5:37,2021/9/9 5:37
trace_64,t18,2021/9/9 6:37,2021/9/9 6:37
trace_64,t22,2021/9/9 7:37,2021/9/9 7:37
trace_64,t14,2021/9/9 8:37,2021/9/9 8:37
trace_64,t25,2021/9/9 9:37,2021/9/9 9:37
trace_64,t24,2021/9/9 10:37,2021/9/9 10:37
trace_64,t3,2021/9/9 11:37,2021/9/9 11:37
trace_64,t8,2021/9/9 12:37,2021/9/9 12:37
trace_64,t23,2021/9/9 13:37,2021/9/9 13:37
trace_64,t9,2021/9/9 14:37,2021/9/9 14:37
trace_64,t15,2021/9/9 15:37,2021/9/9 15:37
trace_64,t16,2021/9/9 16:37,2021/9/9 16:37
trace_64,t10,2021/9/9 17:37,2021/9/9 17:37
trace_64,t17,2021/9/9 18:37,2021/9/9 18:37
trace_64,t19,2021/9/9 19:37,2021/9/9 19:37
trace_64,t20,2021/9/9 20:37,2021/9/9 20:37
trace_64,t11,2021/9/9 21:37,2021/9/9 21:37
trace_64,t12,2021/9/9 22:37,2021/9/9 22:37
trace_64,t13,2021/9/9 23:37,2021/9/9 23:37
trace_64,t21,2021/9/10 0:37,2021/9/10 0:37
trace_64,t26,2021/9/10 1:37,2021/9/10 1:37
trace_64,t4,2021/9/10 2:37,2021/9/10 2:37
trace_65,t1,2021/9/10 3:37,2021/9/10 3:37
trace_65,t5,2021/9/10 4:37,2021/9/10 4:37
trace_65,t6,2021/9/10 5:37,2021/9/10 5:37
trace_65,t2,2021/9/10 6:37,2021/9/10 6:37
trace_65,t7,2021/9/10 7:37,2021/9/10 7:37
trace_65,t14,2021/9/10 8:37,2021/9/10 8:37
trace_65,t18,2021/9/10 9:37,2021/9/10 9:37
trace_65,t25,2021/9/10 10:37,2021/9/10 10:37
trace_65,t22,2021/9/10 11:37,2021/9/10 11:37
trace_65,t3,2021/9/10 12:37,2021/9/10 12:37
trace_65,t8,2021/9/10 13:37,2021/9/10 13:37
trace_65,t24,2021/9/10 14:37,2021/9/10 14:37
trace_65,t23,2021/9/10 15:37,2021/9/10 15:37
trace_65,t9,2021/9/10 16:37,2021/9/10 16:37
trace_65,t15,2021/9/10 17:37,2021/9/10 17:37
trace_65,t16,2021/9/10 18:37,2021/9/10 18:37
trace_65,t10,2021/9/10 19:37,2021/9/10 19:37
trace_65,t17,2021/9/10 20:37,2021/9/10 20:37
trace_65,t19,2021/9/10 21:37,2021/9/10 21:37
trace_65,t20,2021/9/10 22:37,2021/9/10 22:37
trace_65,t11,2021/9/10 23:37,2021/9/10 23:37
trace_65,t12,2021/9/11 0:37,2021/9/11 0:37
trace_65,t13,2021/9/11 1:37,2021/9/11 1:37
trace_65,t21,2021/9/11 2:37,2021/9/11 2:37
trace_65,t26,2021/9/11 3:37,2021/9/11 3:37
trace_65,t4,2021/9/11 4:37,2021/9/11 4:37
trace_66,t1,2021/9/11 5:37,2021/9/11 5:37
trace_66,t5,2021/9/11 6:37,2021/9/11 6:37
trace_66,t6,2021/9/11 7:37,2021/9/11 7:37
trace_66,t2,2021/9/11 8:37,2021/9/11 8:37
trace_66,t22,2021/9/11 9:37,2021/9/11 9:37
trace_66,t7,2021/9/11 10:37,2021/9/11 10:37
trace_66,t14,2021/9/11 11:37,2021/9/11 11:37
trace_66,t3,2021/9/11 12:37,2021/9/11 12:37
trace_66,t24,2021/9/11 13:37,2021/9/11 13:37
trace_66,t18,2021/9/11 14:37,2021/9/11 14:37
trace_66,t8,2021/9/11 15:37,2021/9/11 15:37
trace_66,t23,2021/9/11 16:37,2021/9/11 16:37
trace_66,t25,2021/9/11 17:37,2021/9/11 17:37
trace_66,t9,2021/9/11 18:37,2021/9/11 18:37
trace_66,t15,2021/9/11 19:37,2021/9/11 19:37
trace_66,t16,2021/9/11 20:37,2021/9/11 20:37
trace_66,t10,2021/9/11 21:37,2021/9/11 21:37
trace_66,t17,2021/9/11 22:37,2021/9/11 22:37
trace_66,t19,2021/9/11 23:37,2021/9/11 23:37
trace_66,t20,2021/9/12 0:37,2021/9/12 0:37
trace_66,t11,2021/9/12 1:37,2021/9/12 1:37
trace_66,t12,2021/9/12 2:37,2021/9/12 2:37
trace_66,t21,2021/9/12 3:37,2021/9/12 3:37
trace_66,t13,2021/9/12 4:37,2021/9/12 4:37
trace_66,t4,2021/9/12 5:37,2021/9/12 5:37
trace_66,t26,2021/9/12 6:37,2021/9/12 6:37
trace_67,t1,2021/9/12 7:37,2021/9/12 7:37
trace_67,t5,2021/9/12 8:37,2021/9/12 8:37
trace_67,t6,2021/9/12 9:37,2021/9/12 9:37
trace_67,t7,2021/9/12 10:37,2021/9/12 10:37
trace_67,t2,2021/9/12 11:37,2021/9/12 11:37
trace_67,t18,2021/9/12 12:37,2021/9/12 12:37
trace_67,t14,2021/9/12 13:37,2021/9/12 13:37
trace_67,t8,2021/9/12 14:37,2021/9/12 14:37
trace_67,t22,2021/9/12 15:37,2021/9/12 15:37
trace_67,t25,2021/9/12 16:37,2021/9/12 16:37
trace_67,t3,2021/9/12 17:37,2021/9/12 17:37
trace_67,t24,2021/9/12 18:37,2021/9/12 18:37
trace_67,t23,2021/9/12 19:37,2021/9/12 19:37
trace_67,t9,2021/9/12 20:37,2021/9/12 20:37
trace_67,t15,2021/9/12 21:37,2021/9/12 21:37
trace_67,t16,2021/9/12 22:37,2021/9/12 22:37
trace_67,t10,2021/9/12 23:37,2021/9/12 23:37
trace_67,t17,2021/9/13 0:37,2021/9/13 0:37
trace_67,t19,2021/9/13 1:37,2021/9/13 1:37
trace_67,t20,2021/9/13 2:37,2021/9/13 2:37
trace_67,t11,2021/9/13 3:37,2021/9/13 3:37
trace_67,t12,2021/9/13 4:37,2021/9/13 4:37
trace_67,t21,2021/9/13 5:37,2021/9/13 5:37
trace_67,t26,2021/9/13 6:37,2021/9/13 6:37
trace_67,t13,2021/9/13 7:37,2021/9/13 7:37
trace_67,t4,2021/9/13 8:37,2021/9/13 8:37
trace_68,t1,2021/9/13 9:37,2021/9/13 9:37
trace_68,t5,2021/9/13 10:37,2021/9/13 10:37
trace_68,t6,2021/9/13 11:37,2021/9/13 11:37
trace_68,t2,2021/9/13 12:37,2021/9/13 12:37
trace_68,t7,2021/9/13 13:37,2021/9/13 13:37
trace_68,t14,2021/9/13 14:37,2021/9/13 14:37
trace_68,t24,2021/9/13 15:37,2021/9/13 15:37
trace_68,t22,2021/9/13 16:37,2021/9/13 16:37
trace_68,t3,2021/9/13 17:37,2021/9/13 17:37
trace_68,t18,2021/9/13 18:37,2021/9/13 18:37
trace_68,t8,2021/9/13 19:37,2021/9/13 19:37
trace_68,t23,2021/9/13 20:37,2021/9/13 20:37
trace_68,t9,2021/9/13 21:37,2021/9/13 21:37
trace_68,t15,2021/9/13 22:37,2021/9/13 22:37
trace_68,t16,2021/9/13 23:37,2021/9/13 23:37
trace_68,t25,2021/9/14 0:37,2021/9/14 0:37
trace_68,t10,2021/9/14 1:37,2021/9/14 1:37
trace_68,t17,2021/9/14 2:37,2021/9/14 2:37
trace_68,t19,2021/9/14 3:37,2021/9/14 3:37
trace_68,t20,2021/9/14 4:37,2021/9/14 4:37
trace_68,t11,2021/9/14 5:37,2021/9/14 5:37
trace_68,t21,2021/9/14 6:37,2021/9/14 6:37
trace_68,t12,2021/9/14 7:37,2021/9/14 7:37
trace_68,t26,2021/9/14 8:37,2021/9/14 8:37
trace_68,t13,2021/9/14 9:37,2021/9/14 9:37
trace_68,t4,2021/9/14 10:37,2021/9/14 10:37
trace_69,t1,2021/9/14 11:37,2021/9/14 11:37
trace_69,t5,2021/9/14 12:37,2021/9/14 12:37
trace_69,t6,2021/9/14 13:37,2021/9/14 13:37
trace_69,t7,2021/9/14 14:37,2021/9/14 14:37
trace_69,t18,2021/9/14 15:37,2021/9/14 15:37
trace_69,t14,2021/9/14 16:37,2021/9/14 16:37
trace_69,t8,2021/9/14 17:37,2021/9/14 17:37
trace_69,t23,2021/9/14 18:37,2021/9/14 18:37
trace_69,t2,2021/9/14 19:37,2021/9/14 19:37
trace_69,t9,2021/9/14 20:37,2021/9/14 20:37
trace_69,t24,2021/9/14 21:37,2021/9/14 21:37
trace_69,t25,2021/9/14 22:37,2021/9/14 22:37
trace_69,t15,2021/9/14 23:37,2021/9/14 23:37
trace_69,t22,2021/9/15 0:37,2021/9/15 0:37
trace_69,t3,2021/9/15 1:37,2021/9/15 1:37
trace_69,t16,2021/9/15 2:37,2021/9/15 2:37
trace_69,t10,2021/9/15 3:37,2021/9/15 3:37
trace_69,t17,2021/9/15 4:37,2021/9/15 4:37
trace_69,t19,2021/9/15 5:37,2021/9/15 5:37
trace_69,t20,2021/9/15 6:37,2021/9/15 6:37
trace_69,t11,2021/9/15 7:37,2021/9/15 7:37
trace_69,t21,2021/9/15 8:37,2021/9/15 8:37
trace_69,t12,2021/9/15 9:37,2021/9/15 9:37
trace_69,t26,2021/9/15 10:37,2021/9/15 10:37
trace_69,t13,2021/9/15 11:37,2021/9/15 11:37
trace_69,t4,2021/9/15 12:37,2021/9/15 12:37
trace_70,t1,2021/9/15 13:37,2021/9/15 13:37
trace_70,t5,2021/9/15 14:37,2021/9/15 14:37
trace_70,t6,2021/9/15 15:37,2021/9/15 15:37
trace_70,t7,2021/9/15 16:37,2021/9/15 16:37
trace_70,t14,2021/9/15 17:37,2021/9/15 17:37
trace_70,t18,2021/9/15 18:37,2021/9/15 18:37
trace_70,t24,2021/9/15 19:37,2021/9/15 19:37
trace_70,t8,2021/9/15 20:37,2021/9/15 20:37
trace_70,t23,2021/9/15 21:37,2021/9/15 21:37
trace_70,t25,2021/9/15 22:37,2021/9/15 22:37
trace_70,t9,2021/9/15 23:37,2021/9/15 23:37
trace_70,t2,2021/9/16 0:37,2021/9/16 0:37
trace_70,t15,2021/9/16 1:37,2021/9/16 1:37
trace_70,t16,2021/9/16 2:37,2021/9/16 2:37
trace_70,t22,2021/9/16 3:37,2021/9/16 3:37
trace_70,t3,2021/9/16 4:37,2021/9/16 4:37
trace_70,t10,2021/9/16 5:37,2021/9/16 5:37
trace_70,t17,2021/9/16 6:37,2021/9/16 6:37
trace_70,t19,2021/9/16 7:37,2021/9/16 7:37
trace_70,t20,2021/9/16 8:37,2021/9/16 8:37
trace_70,t11,2021/9/16 9:37,2021/9/16 9:37
trace_70,t21,2021/9/16 10:37,2021/9/16 10:37
trace_70,t12,2021/9/16 11:37,2021/9/16 11:37
trace_70,t13,2021/9/16 12:37,2021/9/16 12:37
trace_70,t26,2021/9/16 13:37,2021/9/16 13:37
trace_70,t4,2021/9/16 14:37,2021/9/16 14:37
trace_72,t1,2021/9/17 17:37,2021/9/17 17:37
trace_72,t5,2021/9/17 18:37,2021/9/17 18:37
trace_72,t6,2021/9/17 19:37,2021/9/17 19:37
trace_72,t2,2021/9/17 20:37,2021/9/17 20:37
trace_72,t7,2021/9/17 21:37,2021/9/17 21:37
trace_72,t14,2021/9/17 22:37,2021/9/17 22:37
trace_72,t22,2021/9/17 23:37,2021/9/17 23:37
trace_72,t18,2021/9/18 0:37,2021/9/18 0:37
trace_72,t8,2021/9/18 1:37,2021/9/18 1:37
trace_72,t3,2021/9/18 2:37,2021/9/18 2:37
trace_72,t23,2021/9/18 3:37,2021/9/18 3:37
trace_72,t25,2021/9/18 4:37,2021/9/18 4:37
trace_72,t24,2021/9/18 5:37,2021/9/18 5:37
trace_72,t9,2021/9/18 6:37,2021/9/18 6:37
trace_72,t15,2021/9/18 7:37,2021/9/18 7:37
trace_72,t16,2021/9/18 8:37,2021/9/18 8:37
trace_72,t10,2021/9/18 9:37,2021/9/18 9:37
trace_72,t17,2021/9/18 10:37,2021/9/18 10:37
trace_72,t19,2021/9/18 11:37,2021/9/18 11:37
trace_72,t20,2021/9/18 12:37,2021/9/18 12:37
trace_72,t11,2021/9/18 13:37,2021/9/18 13:37
trace_72,t21,2021/9/18 14:37,2021/9/18 14:37
trace_72,t12,2021/9/18 15:37,2021/9/18 15:37
trace_72,t13,2021/9/18 16:37,2021/9/18 16:37
trace_72,t4,2021/9/18 17:37,2021/9/18 17:37
trace_72,t26,2021/9/18 18:37,2021/9/18 18:37
trace_73,t1,2021/9/18 19:37,2021/9/18 19:37
trace_73,t5,2021/9/18 20:37,2021/9/18 20:37
trace_73,t6,2021/9/18 21:37,2021/9/18 21:37
trace_73,t7,2021/9/18 22:37,2021/9/18 22:37
trace_73,t2,2021/9/18 23:37,2021/9/18 23:37
trace_73,t18,2021/9/19 0:37,2021/9/19 0:37
trace_73,t25,2021/9/19 1:37,2021/9/19 1:37
trace_73,t22,2021/9/19 2:37,2021/9/19 2:37
trace_73,t3,2021/9/19 3:37,2021/9/19 3:37
trace_73,t14,2021/9/19 4:37,2021/9/19 4:37
trace_73,t8,2021/9/19 5:37,2021/9/19 5:37
trace_73,t23,2021/9/19 6:37,2021/9/19 6:37
trace_73,t24,2021/9/19 7:37,2021/9/19 7:37
trace_73,t9,2021/9/19 8:37,2021/9/19 8:37
trace_73,t15,2021/9/19 9:37,2021/9/19 9:37
trace_73,t16,2021/9/19 10:37,2021/9/19 10:37
trace_73,t10,2021/9/19 11:37,2021/9/19 11:37
trace_73,t17,2021/9/19 12:37,2021/9/19 12:37
trace_73,t19,2021/9/19 13:37,2021/9/19 13:37
trace_73,t20,2021/9/19 14:37,2021/9/19 14:37
trace_73,t11,2021/9/19 15:37,2021/9/19 15:37
trace_73,t12,2021/9/19 16:37,2021/9/19 16:37
trace_73,t13,2021/9/19 17:37,2021/9/19 17:37
trace_73,t4,2021/9/19 18:37,2021/9/19 18:37
trace_73,t21,2021/9/19 19:37,2021/9/19 19:37
trace_73,t26,2021/9/19 20:37,2021/9/19 20:37
trace_75,t1,2021/9/20 23:37,2021/9/20 23:37
trace_75,t5,2021/9/21 0:37,2021/9/21 0:37
trace_75,t6,2021/9/21 1:37,2021/9/21 1:37
trace_75,t2,2021/9/21 2:37,2021/9/21 2:37
trace_75,t7,2021/9/21 3:37,2021/9/21 3:37
trace_75,t22,2021/9/21 4:37,2021/9/21 4:37
trace_75,t14,2021/9/21 5:37,2021/9/21 5:37
trace_75,t3,2021/9/21 6:37,2021/9/21 6:37
trace_75,t24,2021/9/21 7:37,2021/9/21 7:37
trace_75,t18,2021/9/21 8:37,2021/9/21 8:37
trace_75,t8,2021/9/21 9:37,2021/9/21 9:37
trace_75,t25,2021/9/21 10:37,2021/9/21 10:37
trace_75,t23,2021/9/21 11:37,2021/9/21 11:37
trace_75,t9,2021/9/21 12:37,2021/9/21 12:37
trace_75,t15,2021/9/21 13:37,2021/9/21 13:37
trace_75,t16,2021/9/21 14:37,2021/9/21 14:37
trace_75,t10,2021/9/21 15:37,2021/9/21 15:37
trace_75,t17,2021/9/21 16:37,2021/9/21 16:37
trace_75,t19,2021/9/21 17:37,2021/9/21 17:37
trace_75,t20,2021/9/21 18:37,2021/9/21 18:37
trace_75,t11,2021/9/21 19:37,2021/9/21 19:37
trace_75,t21,2021/9/21 20:37,2021/9/21 20:37
trace_75,t26,2021/9/21 21:37,2021/9/21 21:37
trace_75,t12,2021/9/21 22:37,2021/9/21 22:37
trace_75,t13,2021/9/21 23:37,2021/9/21 23:37
trace_75,t4,2021/9/22 0:37,2021/9/22 0:37
trace_76,t1,2021/9/22 1:37,2021/9/22 1:37
trace_76,t5,2021/9/22 2:37,2021/9/22 2:37
trace_76,t6,2021/9/22 3:37,2021/9/22 3:37
trace_76,t2,2021/9/22 4:37,2021/9/22 4:37
trace_76,t7,2021/9/22 5:37,2021/9/22 5:37
trace_76,t18,2021/9/22 6:37,2021/9/22 6:37
trace_76,t25,2021/9/22 7:37,2021/9/22 7:37
trace_76,t22,2021/9/22 8:37,2021/9/22 8:37
trace_76,t14,2021/9/22 9:37,2021/9/22 9:37
trace_76,t3,2021/9/22 10:37,2021/9/22 10:37
trace_76,t8,2021/9/22 11:37,2021/9/22 11:37
trace_76,t24,2021/9/22 12:37,2021/9/22 12:37
trace_76,t23,2021/9/22 13:37,2021/9/22 13:37
trace_76,t9,2021/9/22 14:37,2021/9/22 14:37
trace_76,t15,2021/9/22 15:37,2021/9/22 15:37
trace_76,t16,2021/9/22 16:37,2021/9/22 16:37
trace_76,t10,2021/9/22 17:37,2021/9/22 17:37
trace_76,t17,2021/9/22 18:37,2021/9/22 18:37
trace_76,t19,2021/9/22 19:37,2021/9/22 19:37
trace_76,t20,2021/9/22 20:37,2021/9/22 20:37
trace_76,t11,2021/9/22 21:37,2021/9/22 21:37
trace_76,t12,2021/9/22 22:37,2021/9/22 22:37
trace_76,t21,2021/9/22 23:37,2021/9/22 23:37
trace_76,t26,2021/9/23 0:37,2021/9/23 0:37
trace_76,t13,2021/9/23 1:37,2021/9/23 1:37
trace_76,t4,2021/9/23 2:37,2021/9/23 2:37
trace_78,t1,2021/9/24 5:37,2021/9/24 5:37
trace_78,t5,2021/9/24 6:37,2021/9/24 6:37
trace_78,t6,2021/9/24 7:37,2021/9/24 7:37
trace_78,t7,2021/9/24 8:37,2021/9/24 8:37
trace_78,t14,2021/9/24 9:37,2021/9/24 9:37
trace_78,t24,2021/9/24 10:37,2021/9/24 10:37
trace_78,t18,2021/9/24 11:37,2021/9/24 11:37
trace_78,t8,2021/9/24 12:37,2021/9/24 12:37
trace_78,t23,2021/9/24 13:37,2021/9/24 13:37
trace_78,t25,2021/9/24 14:37,2021/9/24 14:37
trace_78,t9,2021/9/24 15:37,2021/9/24 15:37
trace_78,t15,2021/9/24 16:37,2021/9/24 16:37
trace_78,t2,2021/9/24 17:37,2021/9/24 17:37
trace_78,t22,2021/9/24 18:37,2021/9/24 18:37
trace_78,t3,2021/9/24 19:37,2021/9/24 19:37
trace_78,t16,2021/9/24 20:37,2021/9/24 20:37
trace_78,t10,2021/9/24 21:37,2021/9/24 21:37
trace_78,t17,2021/9/24 22:37,2021/9/24 22:37
trace_78,t19,2021/9/24 23:37,2021/9/24 23:37
trace_78,t20,2021/9/25 0:37,2021/9/25 0:37
trace_78,t11,2021/9/25 1:37,2021/9/25 1:37
trace_78,t12,2021/9/25 2:37,2021/9/25 2:37
trace_78,t13,2021/9/25 3:37,2021/9/25 3:37
trace_78,t21,2021/9/25 4:37,2021/9/25 4:37
trace_78,t26,2021/9/25 5:37,2021/9/25 5:37
trace_78,t4,2021/9/25 6:37,2021/9/25 6:37
trace_79,t1,2021/9/25 7:37,2021/9/25 7:37
trace_79,t5,2021/9/25 8:37,2021/9/25 8:37
trace_79,t6,2021/9/25 9:37,2021/9/25 9:37
trace_79,t7,2021/9/25 10:37,2021/9/25 10:37
trace_79,t18,2021/9/25 11:37,2021/9/25 11:37
trace_79,t2,2021/9/25 12:37,2021/9/25 12:37
trace_79,t25,2021/9/25 13:37,2021/9/25 13:37
trace_79,t14,2021/9/25 14:37,2021/9/25 14:37
trace_79,t8,2021/9/25 15:37,2021/9/25 15:37
trace_79,t22,2021/9/25 16:37,2021/9/25 16:37
trace_79,t3,2021/9/25 17:37,2021/9/25 17:37
trace_79,t23,2021/9/25 18:37,2021/9/25 18:37
trace_79,t24,2021/9/25 19:37,2021/9/25 19:37
trace_79,t9,2021/9/25 20:37,2021/9/25 20:37
trace_79,t15,2021/9/25 21:37,2021/9/25 21:37
trace_79,t16,2021/9/25 22:37,2021/9/25 22:37
trace_79,t10,2021/9/25 23:37,2021/9/25 23:37
trace_79,t17,2021/9/26 0:37,2021/9/26 0:37
trace_79,t19,2021/9/26 1:37,2021/9/26 1:37
trace_79,t20,2021/9/26 2:37,2021/9/26 2:37
trace_79,t11,2021/9/26 3:37,2021/9/26 3:37
trace_79,t12,2021/9/26 4:37,2021/9/26 4:37
trace_79,t13,2021/9/26 5:37,2021/9/26 5:37
trace_79,t4,2021/9/26 6:37,2021/9/26 6:37
trace_79,t21,2021/9/26 7:37,2021/9/26 7:37
trace_79,t26,2021/9/26 8:37,2021/9/26 8:37
trace_80,t1,2021/9/26 9:37,2021/9/26 9:37
trace_80,t5,2021/9/26 10:37,2021/9/26 10:37
trace_80,t6,2021/9/26 11:37,2021/9/26 11:37
trace_80,t7,2021/9/26 12:37,2021/9/26 12:37
trace_80,t14,2021/9/26 13:37,2021/9/26 13:37
trace_80,t24,2021/9/26 14:37,2021/9/26 14:37
trace_80,t2,2021/9/26 15:37,2021/9/26 15:37
trace_80,t22,2021/9/26 16:37,2021/9/26 16:37
trace_80,t18,2021/9/26 17:37,2021/9/26 17:37
trace_80,t3,2021/9/26 18:37,2021/9/26 18:37
trace_80,t8,2021/9/26 19:37,2021/9/26 19:37
trace_80,t23,2021/9/26 20:37,2021/9/26 20:37
trace_80,t25,2021/9/26 21:37,2021/9/26 21:37
trace_80,t9,2021/9/26 22:37,2021/9/26 22:37
trace_80,t15,2021/9/26 23:37,2021/9/26 23:37
trace_80,t16,2021/9/27 0:37,2021/9/27 0:37
trace_80,t10,2021/9/27 1:37,2021/9/27 1:37
trace_80,t17,2021/9/27 2:37,2021/9/27 2:37
trace_80,t19,2021/9/27 3:37,2021/9/27 3:37
trace_80,t20,2021/9/27 4:37,2021/9/27 4:37
trace_80,t11,2021/9/27 5:37,2021/9/27 5:37
trace_80,t12,2021/9/27 6:37,2021/9/27 6:37
trace_80,t13,2021/9/27 7:37,2021/9/27 7:37
trace_80,t21,2021/9/27 8:37,2021/9/27 8:37
trace_80,t4,2021/9/27 9:37,2021/9/27 9:37
trace_80,t26,2021/9/27 10:37,2021/9/27 10:37
trace_81,t1,2021/9/27 11:37,2021/9/27 11:37
trace_81,t5,2021/9/27 12:37,2021/9/27 12:37
trace_81,t6,2021/9/27 13:37,2021/9/27 13:37
trace_81,t2,2021/9/27 14:37,2021/9/27 14:37
trace_81,t22,2021/9/27 15:37,2021/9/27 15:37
trace_81,t7,2021/9/27 16:37,2021/9/27 16:37
trace_81,t14,2021/9/27 17:37,2021/9/27 17:37
trace_81,t24,2021/9/27 18:37,2021/9/27 18:37
trace_81,t3,2021/9/27 19:37,2021/9/27 19:37
trace_81,t18,2021/9/27 20:37,2021/9/27 20:37
trace_81,t8,2021/9/27 21:37,2021/9/27 21:37
trace_81,t25,2021/9/27 22:37,2021/9/27 22:37
trace_81,t23,2021/9/27 23:37,2021/9/27 23:37
trace_81,t9,2021/9/28 0:37,2021/9/28 0:37
trace_81,t15,2021/9/28 1:37,2021/9/28 1:37
trace_81,t16,2021/9/28 2:37,2021/9/28 2:37
trace_81,t10,2021/9/28 3:37,2021/9/28 3:37
trace_81,t17,2021/9/28 4:37,2021/9/28 4:37
trace_81,t19,2021/9/28 5:37,2021/9/28 5:37
trace_81,t20,2021/9/28 6:37,2021/9/28 6:37
trace_81,t11,2021/9/28 7:37,2021/9/28 7:37
trace_81,t12,2021/9/28 8:37,2021/9/28 8:37
trace_81,t21,2021/9/28 9:37,2021/9/28 9:37
trace_81,t13,2021/9/28 10:37,2021/9/28 10:37
trace_81,t4,2021/9/28 11:37,2021/9/28 11:37
trace_81,t26,2021/9/28 12:37,2021/9/28 12:37
trace_82,t1,2021/9/28 13:37,2021/9/28 13:37
trace_82,t5,2021/9/28 14:37,2021/9/28 14:37
trace_82,t6,2021/9/28 15:37,2021/9/28 15:37
trace_82,t2,2021/9/28 16:37,2021/9/28 16:37
trace_82,t7,2021/9/28 17:37,2021/9/28 17:37
trace_82,t22,2021/9/28 18:37,2021/9/28 18:37
trace_82,t18,2021/9/28 19:37,2021/9/28 19:37
trace_82,t25,2021/9/28 20:37,2021/9/28 20:37
trace_82,t14,2021/9/28 21:37,2021/9/28 21:37
trace_82,t3,2021/9/28 22:37,2021/9/28 22:37
trace_82,t8,2021/9/28 23:37,2021/9/28 23:37
trace_82,t24,2021/9/29 0:37,2021/9/29 0:37
trace_82,t23,2021/9/29 1:37,2021/9/29 1:37
trace_82,t9,2021/9/29 2:37,2021/9/29 2:37
trace_82,t15,2021/9/29 3:37,2021/9/29 3:37
trace_82,t16,2021/9/29 4:37,2021/9/29 4:37
trace_82,t10,2021/9/29 5:37,2021/9/29 5:37
trace_82,t17,2021/9/29 6:37,2021/9/29 6:37
trace_82,t19,2021/9/29 7:37,2021/9/29 7:37
trace_82,t20,2021/9/29 8:37,2021/9/29 8:37
trace_82,t11,2021/9/29 9:37,2021/9/29 9:37
trace_82,t12,2021/9/29 10:37,2021/9/29 10:37
trace_82,t13,2021/9/29 11:37,2021/9/29 11:37
trace_82,t21,2021/9/29 12:37,2021/9/29 12:37
trace_82,t26,2021/9/29 13:37,2021/9/29 13:37
trace_82,t4,2021/9/29 14:37,2021/9/29 14:37
trace_83,t1,2021/9/29 15:37,2021/9/29 15:37
trace_83,t5,2021/9/29 16:37,2021/9/29 16:37
trace_83,t6,2021/9/29 17:37,2021/9/29 17:37
trace_83,t2,2021/9/29 18:37,2021/9/29 18:37
trace_83,t22,2021/9/29 19:37,2021/9/29 19:37
trace_83,t7,2021/9/29 20:37,2021/9/29 20:37
trace_83,t18,2021/9/29 21:37,2021/9/29 21:37
trace_83,t3,2021/9/29 22:37,2021/9/29 22:37
trace_83,t25,2021/9/29 23:37,2021/9/29 23:37
trace_83,t14,2021/9/30 0:37,2021/9/30 0:37
trace_83,t24,2021/9/30 1:37,2021/9/30 1:37
trace_83,t8,2021/9/30 2:37,2021/9/30 2:37
trace_83,t23,2021/9/30 3:37,2021/9/30 3:37
trace_83,t9,2021/9/30 4:37,2021/9/30 4:37
trace_83,t15,2021/9/30 5:37,2021/9/30 5:37
trace_83,t16,2021/9/30 6:37,2021/9/30 6:37
trace_83,t10,2021/9/30 7:37,2021/9/30 7:37
trace_83,t17,2021/9/30 8:37,2021/9/30 8:37
trace_83,t19,2021/9/30 9:37,2021/9/30 9:37
trace_83,t20,2021/9/30 10:37,2021/9/30 10:37
trace_83,t11,2021/9/30 11:37,2021/9/30 11:37
