case,event,startTime,completeTime
12093942,01_HOOFD_491,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_330,2015/1/6 7:00,2015/1/6 7:00
12093942,09_AH_I_010,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_380,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_430,2015/1/6 7:00,2015/1/6 7:00
12093942,11_AH_II_010,2015/1/6 7:00,2015/1/6 7:00
12093942,13_CRD_010,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_480,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_490_2,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_490_1a,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_490_1,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_375,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_490_4,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_494a,2015/1/6 7:00,2015/1/6 7:00
12093942,01_HOOFD_500,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_510_0,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_519,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_490_5a,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_510_4,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_510_2a,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_510_3,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_515,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_510_1,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_530,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_495,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_490_5,2015/1/13 7:00,2015/1/13 7:00
12093942,01_HOOFD_510_2,2015/1/13 18:40,2015/1/13 18:40
12093942,01_HOOFD_530a,2015/1/21 7:00,2015/1/21 7:00
12095288,01_HOOFD_010,2014/11/18 7:00,2014/11/18 7:00
12095288,01_HOOFD_011,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_020,2014/11/20 7:00,2014/11/20 7:00
12095288,02_DRZ_010,2014/11/20 7:00,2014/11/20 7:00
12095288,04_BPT_005,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_065_0,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_090,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_100_0,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_101,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_015,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_061,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_030_1,2014/11/20 7:00,2014/11/20 7:00
12095288,01_HOOFD_030_2,2014/11/20 22:17,2014/11/20 22:17
12095288,01_HOOFD_180,2014/12/23 7:00,2014/12/23 7:00
12095288,08_AWB45_005,2014/12/23 7:00,2014/12/23 7:00
12095288,08_AWB45_010,2014/12/23 7:00,2014/12/23 7:00
12095288,08_AWB45_020_0,2014/12/23 7:00,2014/12/23 7:00
12095288,01_HOOFD_110_0,2014/12/23 7:00,2014/12/23 7:00
12095288,08_AWB45_020_1,2014/12/23 7:00,2014/12/23 7:00
12095288,08_AWB45_020_2,2014/12/23 15:48,2014/12/23 15:48
12095288,08_AWB45_040,2015/2/5 7:00,2015/2/5 7:00
12095288,08_AWB45_030,2015/2/17 7:00,2015/2/17 7:00
12095288,08_AWB45_051_0,2015/2/17 7:00,2015/2/17 7:00
12095288,08_AWB45_045,2015/2/17 7:00,2015/2/17 7:00
12095288,08_AWB45_025,2015/2/17 7:00,2015/2/17 7:00
12095533,01_HOOFD_010,2014/11/18 7:00,2014/11/18 7:00
12095533,01_HOOFD_011,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_020,2014/11/20 7:00,2014/11/20 7:00
12095533,02_DRZ_010,2014/11/20 7:00,2014/11/20 7:00
12095533,04_BPT_005,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_065_0,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_090,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_100_0,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_015,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_101,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_061,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_030_1,2014/11/20 7:00,2014/11/20 7:00
12095533,01_HOOFD_030_2,2014/11/21 7:00,2014/11/21 7:00
12097890,01_HOOFD_010,2014/11/18 7:00,2014/11/18 7:00
12097890,01_HOOFD_011,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_020,2014/11/20 7:00,2014/11/20 7:00
12097890,02_DRZ_010,2014/11/20 7:00,2014/11/20 7:00
12097890,04_BPT_005,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_065_0,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_090,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_100_0,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_101,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_061,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_015,2014/11/20 7:00,2014/11/20 7:00
12097890,01_HOOFD_180,2014/12/5 7:00,2014/12/5 7:00
12097890,08_AWB45_005,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_200,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_250_0,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_330,2014/12/5 7:00,2014/12/5 7:00
12097890,09_AH_I_010,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_380,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_430,2014/12/5 7:00,2014/12/5 7:00
12097890,11_AH_II_010,2014/12/5 7:00,2014/12/5 7:00
12097890,13_CRD_010,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_480,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_490_2,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_491,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_500,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_510_0,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_110_0,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_490_4,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_490_1,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_375,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_494a,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_490_1a,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_495,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_195,2014/12/5 7:00,2014/12/5 7:00
12097890,01_HOOFD_490_5a,2014/12/9 7:00,2014/12/9 7:00
12097890,01_HOOFD_510_2,2014/12/9 7:00,2014/12/9 7:00
12097890,01_HOOFD_490_5,2014/12/9 7:00,2014/12/9 7:00
12097890,01_HOOFD_510_2a,2014/12/15 7:00,2014/12/15 7:00
12097890,01_BB_540,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_510_1,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_814,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_811,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_809,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_809c,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_515,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_815,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_510_4,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_510_3,2015/1/30 7:00,2015/1/30 7:00
12097890,01_BB_775,2015/1/30 7:00,2015/1/30 7:00
12097890,01_HOOFD_820,2015/1/30 7:00,2015/1/30 7:00
12097890,01_BB_770,2015/1/30 17:33,2015/1/30 17:33
12097890,01_HOOFD_810,2015/1/30 17:33,2015/1/30 17:33
12112495,01_HOOFD_010,2014/11/19 7:00,2014/11/19 7:00
12112495,01_HOOFD_011,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_020,2014/11/24 7:00,2014/11/24 7:00
12112495,02_DRZ_010,2014/11/24 7:00,2014/11/24 7:00
12112495,04_BPT_005,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_065_0,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_090,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_110_0,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_100_0,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_015,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_101,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_030_1,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_061,2014/11/24 7:00,2014/11/24 7:00
12112495,01_HOOFD_030_2,2014/11/24 17:14,2014/11/24 17:14
12112495,01_HOOFD_180,2014/12/9 7:00,2014/12/9 7:00
12112495,08_AWB45_005,2014/12/9 7:00,2014/12/9 7:00
12112495,01_HOOFD_200,2014/12/9 7:00,2014/12/9 7:00
12112495,01_HOOFD_195,2014/12/9 7:00,2014/12/9 7:00
12112495,01_HOOFD_250_0,2014/12/23 7:00,2014/12/23 7:00
12112495,01_HOOFD_250_1,2014/12/23 7:00,2014/12/23 7:00
12112495,01_HOOFD_250_2,2014/12/23 7:00,2014/12/23 7:00
12112495,09_AH_I_010,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_380,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_430,2014/12/29 7:00,2014/12/29 7:00
12112495,11_AH_II_010,2014/12/29 7:00,2014/12/29 7:00
12112495,13_CRD_010,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_480,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_490_2,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_491,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_330,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_490_4,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_375,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_490_1,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_490_1a,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_494a,2014/12/29 7:00,2014/12/29 7:00
12112495,01_HOOFD_500,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_510_0,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_510_4,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_515,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_490_5a,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_495,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_510_1,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_510_3,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_510_2a,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_490_5,2015/1/6 7:00,2015/1/6 7:00
12112495,01_HOOFD_510_2,2015/1/6 20:39,2015/1/6 20:39
12114492,01_HOOFD_010,2014/11/22 7:00,2014/11/22 7:00
12114492,01_HOOFD_011,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_020,2014/11/24 7:00,2014/11/24 7:00
12114492,02_DRZ_010,2014/11/24 7:00,2014/11/24 7:00
12114492,04_BPT_005,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_065_0,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_090,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_100_0,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_101,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_061,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_015,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_030_1,2014/11/24 7:00,2014/11/24 7:00
12114492,01_HOOFD_030_2,2014/11/24 17:53,2014/11/24 17:53
12114492,01_HOOFD_180,2014/12/15 7:00,2014/12/15 7:00
12114492,08_AWB45_005,2014/12/15 7:00,2014/12/15 7:00
12114492,01_HOOFD_110_0,2014/12/15 7:00,2014/12/15 7:00
12114492,01_HOOFD_195,2014/12/15 7:00,2014/12/15 7:00
12114492,01_HOOFD_200,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_250_0,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_330,2015/1/6 7:00,2015/1/6 7:00
12114492,09_AH_I_010,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_380,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_430,2015/1/6 7:00,2015/1/6 7:00
12114492,11_AH_II_010,2015/1/6 7:00,2015/1/6 7:00
12114492,13_CRD_010,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_480,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_490_2,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_490_1,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_375,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_490_1a,2015/1/6 7:00,2015/1/6 7:00
12114492,01_HOOFD_491,2015/1/7 7:00,2015/1/7 7:00
12114492,01_HOOFD_494a,2015/1/7 7:00,2015/1/7 7:00
12114492,01_HOOFD_490_4,2015/1/7 7:00,2015/1/7 7:00
12114492,01_HOOFD_490_5,2015/1/7 18:00,2015/1/7 18:00
12114492,01_HOOFD_500,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_510_0,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_519,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_495,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_515,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_510_3,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_530,2015/1/14 7:00,2015/1/14 7:00
12114492,01_HOOFD_490_5a,2015/1/15 7:00,2015/1/15 7:00
12114492,01_HOOFD_510_2a,2015/1/15 7:00,2015/1/15 7:00
12114492,01_HOOFD_510_2,2015/1/15 7:00,2015/1/15 7:00
12114492,01_HOOFD_530a,2015/1/21 7:00,2015/1/21 7:00
12122647,01_HOOFD_011,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_020,2014/11/24 7:00,2014/11/24 7:00
12122647,02_DRZ_010,2014/11/24 7:00,2014/11/24 7:00
12122647,04_BPT_005,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_065_0,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_090,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_100_0,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_101,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_015,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_061,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_010,2014/11/24 7:00,2014/11/24 7:00
12122647,01_HOOFD_180,2014/12/15 7:00,2014/12/15 7:00
12122647,08_AWB45_005,2014/12/15 7:00,2014/12/15 7:00
12122647,01_HOOFD_110_0,2014/12/15 7:00,2014/12/15 7:00
12122647,01_HOOFD_195,2014/12/15 7:00,2014/12/15 7:00
12122647,01_HOOFD_200,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_491,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_250_0,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_330,2015/1/13 7:00,2015/1/13 7:00
12122647,09_AH_I_010,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_380,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_430,2015/1/13 7:00,2015/1/13 7:00
12122647,11_AH_II_010,2015/1/13 7:00,2015/1/13 7:00
12122647,13_CRD_010,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_480,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_490_2,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_490_1a,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_490_4,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_494a,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_490_1,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_375,2015/1/13 7:00,2015/1/13 7:00
12122647,01_HOOFD_500,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_510_0,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_510_4,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_515,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_495,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_510_1,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_510_3,2015/1/14 7:00,2015/1/14 7:00
12122647,01_HOOFD_490_5,2015/1/15 7:00,2015/1/15 7:00
12122647,01_HOOFD_510_2,2015/1/15 7:00,2015/1/15 7:00
12122647,01_HOOFD_510_2a,2015/1/15 7:00,2015/1/15 7:00
12122647,01_HOOFD_490_5a,2015/1/15 7:00,2015/1/15 7:00
12181116,01_HOOFD_010,2014/11/24 7:00,2014/11/24 7:00
12181116,01_HOOFD_011,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_020,2014/11/27 7:00,2014/11/27 7:00
12181116,02_DRZ_010,2014/11/27 7:00,2014/11/27 7:00
12181116,04_BPT_005,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_065_0,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_090,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_110_0,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_100_0,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_030_1,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_061,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_015,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_101,2014/11/27 7:00,2014/11/27 7:00
12181116,01_HOOFD_030_2,2014/11/27 18:36,2014/11/27 18:36
12181116,08_AWB45_005,2014/12/16 7:00,2014/12/16 7:00
12181116,01_HOOFD_180,2014/12/16 7:00,2014/12/16 7:00
12181116,01_HOOFD_195,2014/12/16 7:00,2014/12/16 7:00
12181116,01_HOOFD_200,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_250_0,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_330,2015/1/7 7:00,2015/1/7 7:00
12181116,09_AH_I_010,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_380,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_430,2015/1/7 7:00,2015/1/7 7:00
12181116,11_AH_II_010,2015/1/7 7:00,2015/1/7 7:00
12181116,13_CRD_010,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_480,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_490_2,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_490_1,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_490_1a,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_375,2015/1/7 7:00,2015/1/7 7:00
12181116,01_HOOFD_491,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_500,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_510_0,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_519,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_510_4,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_515,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_510_1,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_494a,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_495,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_510_3,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_530,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_490_4,2015/1/13 7:00,2015/1/13 7:00
12181116,01_HOOFD_490_5,2015/1/13 20:36,2015/1/13 20:36
12181116,01_HOOFD_510_2,2015/1/15 7:00,2015/1/15 7:00
12181116,01_HOOFD_490_5a,2015/1/15 7:00,2015/1/15 7:00
12181116,01_HOOFD_510_2a,2015/1/15 7:00,2015/1/15 7:00
12181116,01_HOOFD_530a,2015/1/21 7:00,2015/1/21 7:00
12189089,01_HOOFD_010,2014/11/25 7:00,2014/11/25 7:00
12189089,01_HOOFD_011,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_020,2014/11/27 7:00,2014/11/27 7:00
12189089,02_DRZ_010,2014/11/27 7:00,2014/11/27 7:00
12189089,04_BPT_005,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_065_0,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_090,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_100_0,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_030_1,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_101,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_061,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_015,2014/11/27 7:00,2014/11/27 7:00
12189089,01_HOOFD_030_2,2014/11/27 20:33,2014/11/27 20:33
12228074,01_HOOFD_010,2014/11/28 7:00,2014/11/28 7:00
12228074,01_HOOFD_011,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_020,2014/12/1 7:00,2014/12/1 7:00
12228074,02_DRZ_010,2014/12/1 7:00,2014/12/1 7:00
12228074,04_BPT_005,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_065_0,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_090,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_100_0,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_015,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_061,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_030_1,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_101,2014/12/1 7:00,2014/12/1 7:00
12228074,01_HOOFD_030_2,2014/12/1 16:27,2014/12/1 16:27
12228074,01_HOOFD_180,2014/12/29 7:00,2014/12/29 7:00
12228074,08_AWB45_005,2014/12/29 7:00,2014/12/29 7:00
12228074,01_HOOFD_200,2014/12/29 7:00,2014/12/29 7:00
12228074,01_HOOFD_110_0,2014/12/29 7:00,2014/12/29 7:00
12228074,01_HOOFD_195,2014/12/29 7:00,2014/12/29 7:00
12228074,01_HOOFD_491,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_330,2015/2/12 7:00,2015/2/12 7:00
12228074,09_AH_I_010,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_380,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_430,2015/2/12 7:00,2015/2/12 7:00
12228074,11_AH_II_010,2015/2/12 7:00,2015/2/12 7:00
12228074,13_CRD_010,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_480,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_490_2,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_510_0,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_500,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_250_0,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_510_3,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_494a,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_510_4,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_490_5a,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_490_1,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_510_2a,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_375,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_490_4,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_495,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_490_1a,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_510_1,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_515,2015/2/12 7:00,2015/2/12 7:00
12228074,01_HOOFD_490_5,2015/2/12 16:51,2015/2/12 16:51
12228074,01_HOOFD_510_2,2015/2/12 20:57,2015/2/12 20:57
12237927,01_HOOFD_010,2014/11/28 7:00,2014/11/28 7:00
12237927,02_DRZ_010,2014/12/1 7:00,2014/12/1 7:00
12237927,04_BPT_005,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_065_0,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_090,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_100_0,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_011,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_020,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_101,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_061,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_015,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_030_1,2014/12/1 7:00,2014/12/1 7:00
12237927,01_HOOFD_030_2,2014/12/1 19:29,2014/12/1 19:29
12336689,01_HOOFD_010,2014/12/1 7:00,2014/12/1 7:00
12336689,01_HOOFD_011,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_020,2014/12/5 7:00,2014/12/5 7:00
12336689,02_DRZ_010,2014/12/5 7:00,2014/12/5 7:00
12336689,04_BPT_005,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_065_0,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_090,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_100_0,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_015,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_101,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_061,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_030_1,2014/12/5 7:00,2014/12/5 7:00
12336689,01_HOOFD_030_2,2014/12/5 16:30,2014/12/5 16:30
12341499,01_HOOFD_010,2014/12/1 7:00,2014/12/1 7:00
